City,Fuel Type,Body Type,km,price,ownerNo,Manufacturer,model,modelYear,Insurance Validity,Engine Displacement,Transmission,Mileage,Seats,Color,No of Cylinder,Drive Type,Seating Capacity,Steering Type,No Door Numbers
Hyderabad,Petrol,Sedan,94426,516000,1,Maruti,Maruti Swift Dzire,1970-01-01 00:00:00.000002016,Comprehensive,1197.0,Manual,22.41,5,Silver,4,FWD,5,Electric,4
Hyderabad,Diesel,MUV,50000,1300000,2,Tata,Tata Hexa,1970-01-01 00:00:00.000002019,Third Party insurance,2179.0,Manual,17.6,7,Dark Black,4,AWD,7,Power,5
Hyderabad,Diesel,SUV,120000,680000,2,Mahindra,Mahindra XUV500,1970-01-01 00:00:00.000002013,Third Party insurance,2179.0,Manual,15.1,7,Dark Black,4,AWD,7,Power,5
Hyderabad,Petrol,Hatchback,80000,760000,1,Volkswagen,Volkswagen Polo,1970-01-01 00:00:00.000002017,Third Party insurance,1197.0,Automatic,17.21,5,Dark Black,4,FWD,5,Power,5
Hyderabad,Diesel,Sedan,75000,499000,1,Skoda,Skoda Rapid,1970-01-01 00:00:00.000002012,Third Party insurance,1598.0,Manual,20.5,5,White,4,FWD,5,Power,4
Hyderabad,Diesel,SUV,78500,1300000,1,Mahindra,Mahindra XUV500,1970-01-01 00:00:00.000002018,Third Party insurance,1997.0,Manual,16.0,7,White,4,FWD,7,Power,5
Hyderabad,Diesel,Hatchback,56000,450000,1,Maruti,Maruti Ritz,1970-01-01 00:00:00.000002013,Third Party insurance,1248.0,Manual,23.2,5,Silver,4,FWD,5,Power,5
Hyderabad,Diesel,Hatchback,100000,295000,1,Fiat,Fiat Punto,1970-01-01 00:00:00.000002014,Third Party insurance,1248.0,Manual,20.3,5,Black,4,FWD,5,Power,5
Hyderabad,Petrol,Hatchback,32289,667000,2,Hyundai,Hyundai i20,1970-01-01 00:00:00.000002017,Third Party insurance,1368.0,Automatic,18.6,5,White,4,FWD,5,Power,5
Hyderabad,Petrol,SUV,106467,790000,1,Tata,Tata Nexon,1970-01-01 00:00:00.000002018,Comprehensive,1198.0,Automatic,17.0,5,Blue,3,FWD,5,Power,5
Hyderabad,Diesel,Hatchback,75000,480000,1,Maruti,Maruti Swift,1970-01-01 00:00:00.000002014,Third Party insurance,1248.0,Manual,22.9,5,Grey,4,FWD,5,Power,5
Hyderabad,Petrol,Sedan,109832,463999,2,Honda,Honda City,1970-01-01 00:00:00.000002014,Comprehensive,1497.0,Manual,17.4,5,Red,4,FWD,5,Power,4
Hyderabad,Petrol,Sedan,44123,1228000,1,Hyundai,Hyundai Elantra,1970-01-01 00:00:00.000002018,Third Party insurance,1999.0,Automatic,14.62,5,Silver,4,FWD,5,Power,4
Hyderabad,Petrol,Sedan,100000,390000,2,Honda,Honda Amaze,1970-01-01 00:00:00.000002014,Third Party insurance,1198.0,Manual,18.0,5,Dark Black,4,FWD,5,Power,4
Hyderabad,Diesel,SUV,121129,801000,2,Maruti,Maruti Vitara Brezza,1970-01-01 00:00:00.000002017,Third Party insurance,1248.0,Manual,24.3,5,Yellow,4,FWD,5,Power,5
Hyderabad,Petrol,Hatchback,40000,560000,2,Maruti,Maruti Ignis,1970-01-01 00:00:00.000002020,Third Party insurance,1197.0,Manual,20.89,5,Dark Black,4,FWD,5,Electrical,5
Hyderabad,Diesel,SUV,72607,420000,1,Mahindra,Mahindra KUV 100,1970-01-01 00:00:00.000002016,Third Party,1198.0,Manual,25.32,5,Red,3,FWD,5,Power,5
Hyderabad,Petrol,Hatchback,28467,472000,2,Hyundai,Hyundai Grand i10,1970-01-01 00:00:00.000002016,Third Party insurance,1197.0,Manual,18.9,5,Red,4,FWD,5,Power,5
Hyderabad,Petrol,Sedan,60000,750000,1,Skoda,Skoda Rapid,1970-01-01 00:00:00.000002017,Third Party insurance,1598.0,Manual,15.41,5,Black,4,FWD,5,Power,4
Hyderabad,Diesel,SUV,122474,1098000,1,Hyundai,Hyundai Creta,1970-01-01 00:00:00.000002017,Comprehensive,1582.0,Manual,19.67,5,Black,4,FWD,5,Power,5
Hyderabad,Petrol,Hatchback,37665,650000,1,Maruti,Maruti Baleno,1970-01-01 00:00:00.000002017,Not Available,1197.0,Automatic,21.4,5,Granite Grey,4,FWD,5,Power,5
Hyderabad,Diesel,SUV,152000,4550000,1,Volvo,Volvo XC 90,1970-01-01 00:00:00.000002017,Third Party insurance,1969.0,Automatic,17.2,7,White,4,AWD,7,Power,5
Hyderabad,Petrol,Hatchback,50000,320000,2,Maruti,Maruti Wagon R,1970-01-01 00:00:00.000002014,Third Party insurance,998.0,Manual,20.51,5,Dark Black,3,FWD,5,Power,5
Hyderabad,Diesel,Sedan,110000,680000,1,Honda,Honda Amaze,1970-01-01 00:00:00.000002018,Third Party insurance,1498.0,Manual,25.8,5,Dark Black,4,FWD,5,Power,4
Hyderabad,Diesel,SUV,120000,600000,3,Mahindra,Mahindra XUV500,1970-01-01 00:00:00.000002012,Third Party insurance,2179.0,Manual,15.1,7,Dark Black,4,AWD,7,Power,5
Hyderabad,Diesel,Sedan,45000,2699000,1,Audi,Audi A6,1970-01-01 00:00:00.000002016,Third Party insurance,1968.0,Automatic,18.53,5,Black,4,FWD,5,Power,4
Hyderabad,Diesel,Hatchback,85000,499000,1,Hyundai,Hyundai Grand i10,1970-01-01 00:00:00.000002016,Third Party insurance,1120.0,Manual,24.0,5,Silver,3,FWD,5,Power,5
Hyderabad,Petrol,Sedan,61000,1250000,1,Honda,Honda City,1970-01-01 00:00:00.000002021,Third Party insurance,1497.0,Automatic,17.4,5,White,4,FWD,5,Power,4
Hyderabad,Petrol,Hatchback,94540,409000,1,Maruti,Maruti Swift,1970-01-01 00:00:00.000002014,Third Party insurance,1197.0,Manual,22.38,5,Red,4,FWD,5,Electric,5
Hyderabad,Petrol,SUV,96620,991000,1,Hyundai,Hyundai Creta,1970-01-01 00:00:00.000002018,Comprehensive,1591.0,Manual,13.0,5,White,4,FWD,5,Power,5
Hyderabad,Diesel,MUV,90000,750000,3,Toyota,Toyota Innova,1970-01-01 00:00:00.000002013,Third Party insurance,2494.0,Manual,12.99,8,Gray,4,RWD,8,Power,5
Hyderabad,Petrol,Hatchback,104436,496000,2,Hyundai,Hyundai Grand i10,1970-01-01 00:00:00.000002016,Third Party insurance,1197.0,Automatic,18.9,5,Silver,4,FWD,5,Power,5
Hyderabad,Petrol,Hatchback,28545,298000,1,Datsun,Datsun RediGO,1970-01-01 00:00:00.000002017,Third Party insurance,799.0,Manual,22.7,5,Brown,3,2WD,5,Power,5
Hyderabad,Petrol,Hatchback,66500,720000,1,Volkswagen,Volkswagen Polo,1970-01-01 00:00:00.000002019,Third Party insurance,999.0,Manual,18.78,5,Red,3,FWD,5,Power,5
Hyderabad,Petrol,Hatchback,80133,583000,1,Hyundai,Hyundai i20,1970-01-01 00:00:00.000002017,Third Party insurance,1197.0,Manual,18.6,5,Dark Black,4,FWD,5,Power,5
Hyderabad,Diesel,Sedan,106000,1125000,1,Mercedes-Benz,Mercedes-Benz C-Class,1970-01-01 00:00:00.000002011,Third Party insurance,2143.0,Automatic,14.84,5,Black,4,RWD,5,Power,4
Hyderabad,Petrol,SUV,26852,982000,1,Maruti,Maruti SX4 S Cross,1970-01-01 00:00:00.000002020,Third Party,1462.0,Manual,18.55,5,Blue,4,FWD,5,Power,5
Hyderabad,Petrol,Hatchback,59990,458000,1,Maruti,Maruti Swift,1970-01-01 00:00:00.000002015,Third Party insurance,1197.0,Manual,22.38,5,Dark Black,4,FWD,5,Electric,5
Hyderabad,Diesel,SUV,110000,950000,2,Mahindra,Mahindra XUV500,1970-01-01 00:00:00.000002015,Third Party insurance,2179.0,Manual,16.0,7,Dark Black,4,FWD,7,Power,5
Hyderabad,Diesel,Sedan,75135,852999,1,Honda,Honda City,1970-01-01 00:00:00.000002018,Third Party,1498.0,Manual,25.6,5,White,4,FWD,5,Power,4
Hyderabad,Petrol,Hatchback,50000,600000,2,Hyundai,Hyundai Grand i10,1970-01-01 00:00:00.000002019,Third Party insurance,1197.0,Manual,18.9,5,Dark Black,4,FWD,5,Power,5
Hyderabad,Petrol,Sedan,73000,390000,1,Honda,Honda Civic,1970-01-01 00:00:00.000002010,Third Party insurance,1799.0,Manual,13.5,5,Silver,4,FWD,5,Power,4
Hyderabad,Petrol,Hatchback,70000,620000,2,Maruti,Maruti Baleno,1970-01-01 00:00:00.000002018,Third Party insurance,1197.0,Manual,21.4,5,Dark Black,4,FWD,5,Power,5
Hyderabad,Diesel,SUV,120000,400000,1,Mahindra,Mahindra Scorpio,1970-01-01 00:00:00.000002006,Third Party insurance,2609.0,Manual,12.7,8,Dark Black,4,2WD,8,Power,5
Hyderabad,Diesel,SUV,20000,2200000,1,Tata,Tata New Safari,1970-01-01 00:00:00.000002021,Third Party insurance,1956.0,Manual,16.14,7,Dark Black,4,FWD,7,Power,5
Hyderabad,Diesel,MUV,120000,750000,1,Toyota,Toyota Innova,1970-01-01 00:00:00.000002012,Third Party insurance,2494.0,Manual,12.99,7,Dark Black,4,FWD,7,Power,5
Hyderabad,Diesel,MUV,120000,975000,2,Toyota,Toyota Innova,1970-01-01 00:00:00.000002013,Third Party insurance,2494.0,Manual,12.99,7,Gold,4,FWD,7,Power,5
Hyderabad,Petrol,Hatchback,50824,447000,1,Maruti,Maruti Swift,1970-01-01 00:00:00.000002013,Third Party,1197.0,Manual,22.38,5,Dark Black,4,FWD,5,Electric,5
Hyderabad,Diesel,Hatchback,85507,409999,2,Maruti,Maruti Swift,1970-01-01 00:00:00.000002013,Third Party insurance,1248.0,Manual,22.9,5,Dark Black,4,FWD,5,Power,5
Hyderabad,Diesel,Sedan,70000,330000,1,Hyundai,Hyundai Verna,1970-01-01 00:00:00.000002010,Third Party insurance,1493.0,Manual,16.8,5,Dark Black,4,FWD,5,Power,4
Hyderabad,Petrol,Hatchback,75773,372000,2,Maruti,Maruti Ritz,1970-01-01 00:00:00.000002014,Comprehensive,1197.0,Manual,18.5,5,Dark Black,4,FWD,5,Power,5
Hyderabad,Diesel,Hatchback,62000,470000,1,Hyundai,Hyundai Grand i10,1970-01-01 00:00:00.000002016,Third Party insurance,1120.0,Manual,24.0,5,Silver,3,FWD,5,Power,5
Hyderabad,Petrol,Hatchback,47004,297000,1,Hyundai,Hyundai i10,1970-01-01 00:00:00.000002012,Third Party,1197.0,Manual,20.36,5,Red,4,FWD,5,Power,4
Hyderabad,Diesel,Hatchback,110000,420000,2,Volkswagen,Volkswagen Polo,1970-01-01 00:00:00.000002014,Third Party insurance,1498.0,Manual,20.14,5,Dark Black,4,FWD,5,Power,5
Hyderabad,Diesel,Hatchback,97085,405999,2,Maruti,Maruti Swift,1970-01-01 00:00:00.000002013,Comprehensive,1248.0,Manual,22.9,5,Silver,4,FWD,5,Power,5
Hyderabad,Diesel,Sedan,87449,561000,3,Hyundai,Hyundai Verna,1970-01-01 00:00:00.000002014,Third Party insurance,1582.0,Manual,22.32,5,Silver,4,FWD,5,Power,4
Hyderabad,Diesel,Hatchback,100000,350000,1,Maruti,Maruti Ritz,1970-01-01 00:00:00.000002016,Third Party insurance,1248.0,Manual,23.2,5,Dark Black,4,FWD,5,Power,5
Hyderabad,Petrol,Hatchback,53338,193000,2,Maruti,Maruti Alto,1970-01-01 00:00:00.000002012,Third Party insurance,796.0,Manual,19.7,5,Silver,3,FWD,5,Power,5
Hyderabad,Petrol,Sedan,120000,400000,2,Honda,Honda City,1970-01-01 00:00:00.000002011,Third Party insurance,1497.0,Manual,17.0,5,Dark Black,4,FWD,5,Power,4
Hyderabad,Diesel,Hatchback,78000,765000,1,Hyundai,Hyundai i20,1970-01-01 00:00:00.000002019,Third Party insurance,1396.0,Manual,22.54,5,White,4,FWD,5,Power,5
Hyderabad,Diesel,MUV,112000,1998999,1,Toyota,Toyota Innova Crysta,1970-01-01 00:00:00.000002017,Third Party insurance,2393.0,Manual,13.68,7,c bronze,7,RWD,7,Power,5
Hyderabad,Petrol,SUV,10000,850000,1,Nissan,Nissan Magnite,1970-01-01 00:00:00.000002022,Third Party insurance,999.0,Manual,18.75,5,White,3,FWD,5,Electronic,5
Hyderabad,Petrol,SUV,20000,1000000,1,Maruti,Maruti Vitara Brezza,1970-01-01 00:00:00.000002022,Third Party insurance,1462.0,Manual,17.03,5,Black,4,FWD,5,Electronic,5
Hyderabad,Diesel,SUV,89000,556000,2,Mahindra,Mahindra XUV500,1970-01-01 00:00:00.000002012,Third Party insurance,2179.0,Manual,15.1,7,White,4,AWD,7,Power,5
Hyderabad,Petrol,Hatchback,100000,100000,2,Maruti,Maruti Alto,1970-01-01 00:00:00.000002008,Third Party insurance,796.0,Manual,19.7,5,Dark Black,3,FWD,5,Power,5
Hyderabad,Petrol,MUV,20000,1050000,1,Maruti,Maruti Ertiga,1970-01-01 00:00:00.000002021,Third Party insurance,1462.0,Manual,19.01,7,Dark Black,4,FWD,7,Power,5
Hyderabad,Petrol,SUV,13918,909000,1,Nissan,Nissan Magnite,1970-01-01 00:00:00.000002022,Third Party insurance,999.0,Manual,20.0,5,Brown,3,FWD,5,Electronic,5
Hyderabad,Petrol,SUV,28839,734000,1,Nissan,Nissan Magnite,1970-01-01 00:00:00.000002020,Third Party,999.0,Manual,18.75,5,Brown,3,FWD,5,Electronic,5
Hyderabad,Petrol,Hatchback,30000,450000,1,Maruti,Maruti Celerio,1970-01-01 00:00:00.000002017,Third Party insurance,998.0,Automatic,23.1,5,Red,3,FWD,5,Power,5
Hyderabad,Petrol,Hatchback,16097,356000,1,Datsun,Datsun RediGO,1970-01-01 00:00:00.000002018,Comprehensive,999.0,Automatic,23.0,5,Red,3,2WD,5,Power,5
Hyderabad,Petrol,Hatchback,23683,835000,1,Volkswagen,Volkswagen Polo,1970-01-01 00:00:00.000002021,Third Party,999.0,Automatic,16.47,5,Silver,3,FWD,5,Electronic,5
Hyderabad,Diesel,MUV,10000,3100000,1,Toyota,Toyota Innova Crysta,1970-01-01 00:00:00.000002023,Third Party insurance,2393.0,Manual,18.9,7,Dark Black,4,RWD,7,Electric,5
Hyderabad,Petrol,Hatchback,48471,233000,2,Maruti,Maruti Alto K10,1970-01-01 00:00:00.000002013,Third Party insurance,998.0,Manual,24.39,5,Silver,3,FWD,5,Power,5
Hyderabad,Petrol,Hatchback,62437,221000,2,Maruti,Maruti Alto K10,1970-01-01 00:00:00.000002013,Third Party insurance,998.0,Manual,24.39,5,Silver,3,FWD,5,Power,5
Hyderabad,Petrol,Sedan,45000,549000,1,Tata,Tata Tigor,1970-01-01 00:00:00.000002018,Third Party insurance,1199.0,Automatic,20.3,5,Blue,3,FWD,5,Power,4
Hyderabad,Petrol,Sedan,15992,881000,1,Maruti,Maruti Ciaz,1970-01-01 00:00:00.000002022,Third Party insurance,1462.0,Manual,20.65,5,Silver,4,FWD,5,Power,4
Hyderabad,Petrol,Hatchback,34000,325000,1,Maruti,Maruti Alto 800,1970-01-01 00:00:00.000002018,Third Party insurance,796.0,Manual,24.7,5,Grey,3,FWD,5,Power,5
Hyderabad,Petrol,Hatchback,45000,250000,1,Hyundai,Hyundai i10,1970-01-01 00:00:00.000002008,Third Party insurance,1197.0,Manual,20.36,5,White,4,FWD,5,Power,4
Hyderabad,Diesel,MUV,90000,810000,1,Maruti,Maruti Ertiga,1970-01-01 00:00:00.000002016,Third Party insurance,1498.0,Manual,24.2,7,Grey,4,FWD,7,Power,5
Hyderabad,Diesel,SUV,40000,1200000,1,Tata,Tata Nexon,1970-01-01 00:00:00.000002018,Third Party insurance,1497.0,Automatic,21.5,5,Dark Black,4,FWD,5,Power,5
Hyderabad,Petrol,Hatchback,22907,650000,1,Maruti,Maruti Swift,1970-01-01 00:00:00.000002022,Comprehensive,1197.0,Manual,22.38,5,White,4,FWD,5,Electric,5
Hyderabad,Cng,Hatchback,79000,315000,1,Maruti,Maruti Wagon R,1970-01-01 00:00:00.000002012,Third Party insurance,998.0,Manual,33.54,5,Silver,3,FWD,5,Power,5
Hyderabad,Diesel,Sedan,90000,340000,2,Hyundai,Hyundai Xcent,1970-01-01 00:00:00.000002016,Third Party insurance,1120.0,Manual,24.4,5,White,3,FWD ,5,Power,4
Hyderabad,Petrol,Hatchback,16903,333000,2,Maruti,Maruti Alto 800,1970-01-01 00:00:00.000002019,Third Party insurance,796.0,Manual,24.7,5,Red,3,FWD,5,Manual,5
Hyderabad,Petrol,Hatchback,36874,568000,1,Nissan,Nissan Micra,1970-01-01 00:00:00.000002018,Third Party insurance,1198.0,Automatic,19.15,5,Blue,3,FWD,5,Power,5
Hyderabad,Petrol,Sedan,60000,650000,1,Maruti,Maruti Ciaz,1970-01-01 00:00:00.000002017,Third Party insurance,1373.0,Automatic,19.12,5,Dark Black,4,FWD,5,Power,4
Hyderabad,Petrol,Hatchback,29994,329000,2,Maruti,Maruti Wagon R,1970-01-01 00:00:00.000002012,Third Party,998.0,Manual,18.9,5,Silver,3,FWD,5,Power,4
Hyderabad,Petrol,Hatchback,26416,806000,2,Hyundai,Hyundai i20,1970-01-01 00:00:00.000002019,Third Party insurance,1197.0,Automatic,17.4,5,Silver,4,FWD,5,Power,5
Hyderabad,Diesel,Sedan,70000,775000,2,Skoda,Skoda Rapid,1970-01-01 00:00:00.000002018,Third Party insurance,1498.0,Manual,21.13,5,Dark Black,4,FWD,5,Power,4
Hyderabad,Petrol,SUV,27581,655000,2,Honda,Honda WR-V,1970-01-01 00:00:00.000002018,Third Party insurance,1199.0,Manual,17.5,5,Orange,4,FWD,5,Electric,5
Hyderabad,Diesel,SUV,80000,3250000,1,Toyota,Toyota Fortuner,1970-01-01 00:00:00.000002018,Third Party insurance,2755.0,Automatic,12.9,7,Dark Black,4,RWD,7,Power,5
Hyderabad,Petrol,Sedan,88126,672000,1,Maruti,Maruti Swift Dzire,1970-01-01 00:00:00.000002020,Third Party insurance,1197.0,Manual,21.21,5,White,4,FWD,5,Power,4
Hyderabad,Petrol,SUV,72563,981000,1,Hyundai,Hyundai Venue,1970-01-01 00:00:00.000002019,Third Party insurance,998.0,Automatic,18.15,5,White,3,FWD,5,Power,5
Hyderabad,Lpg,Hatchback,90000,220000,2,Hyundai,Hyundai EON,1970-01-01 00:00:00.000002013,Third Party insurance,814.0,Manual,21.1,5,Gray,3,FWD,5,Power,5
Hyderabad,Petrol,SUV,88060,803999,1,Hyundai,Hyundai Creta,1970-01-01 00:00:00.000002016,Third Party insurance,1591.0,Manual,13.0,5,White,4,FWD,5,Power,5
Hyderabad,Petrol,Hatchback,20000,800000,1,Maruti,Maruti Swift,1970-01-01 00:00:00.000002022,Third Party insurance,1197.0,Manual,22.38,5,White,4,FWD,5,Electric,5
Hyderabad,Diesel,MUV,119000,950000,2,Toyota,Toyota Innova,1970-01-01 00:00:00.000002015,Comprehensive,2494.0,Manual,12.99,7,Silver,4,RWD,7,Power,5
Hyderabad,Petrol,Hatchback,60000,600000,1,Hyundai,Hyundai i20,1970-01-01 00:00:00.000002017,Third Party insurance,1197.0,Manual,18.6,5,Dark Black,4,FWD,5,Power,5
Hyderabad,Diesel,SUV,45000,3595000,1,Ford,Ford Endeavour,1970-01-01 00:00:00.000002020,Third Party,1996.0,Automatic,12.4,7,Golden,4,4WD,7,Power,5
Hyderabad,Diesel,MUV,80000,2650000,2,Kia,Kia Carnival,1970-01-01 00:00:00.000002021,Third Party insurance,2199.0,Automatic,14.11,7,Black,4,2WD,7,Power,5
Hyderabad,Diesel,SUV,95315,1475000,1,Hyundai,Hyundai Creta,1970-01-01 00:00:00.000002020,Third Party insurance,1582.0,Manual,20.5,5,Black,4,FWD,5,Power,5
Hyderabad,Petrol,Hatchback,100000,263000,2,Maruti,Maruti Wagon R,1970-01-01 00:00:00.000002013,Third Party insurance,998.0,Manual,20.51,5,Dark Black,3,FWD,5,Power,5
Hyderabad,Petrol,Hatchback,31000,245000,1,Hyundai,Hyundai Santro Xing,1970-01-01 00:00:00.000002010,Third Party insurance,1086.0,Manual,17.92,5,Red,3,FWD,5,Power,5
Hyderabad,Diesel,SUV,109271,777000,1,Maruti,Maruti Vitara Brezza,1970-01-01 00:00:00.000002019,Comprehensive,1248.0,Manual,24.3,5,Silver,4,FWD,5,Power,5
Hyderabad,Petrol,Hatchback,47844,507000,2,Maruti,Maruti Ignis,1970-01-01 00:00:00.000002019,Zero Dep,1197.0,Automatic,20.89,5,Silver,4,FWD,5,Electrical,5
Hyderabad,Petrol,MUV,80000,1050000,2,Maruti,Maruti XL6,1970-01-01 00:00:00.000002021,Third Party insurance,1462.0,Manual,19.01,6,Dark Black,4,FWD,6,Power,5
Hyderabad,Petrol,Hatchback,62438,297000,1,Maruti,Maruti Wagon R,1970-01-01 00:00:00.000002013,Third Party,998.0,Manual,18.9,5,Blue,3,FWD,5,Power,4
Hyderabad,Petrol,Hatchback,89318,411000,3,Hyundai,Hyundai i20,1970-01-01 00:00:00.000002013,Third Party insurance,1197.0,Manual,18.5,5,White,4,FWD,5,Power,5
Hyderabad,Diesel,MUV,90000,2600000,2,Kia,Kia Carnival,1970-01-01 00:00:00.000002021,Third Party insurance,2199.0,Automatic,14.11,7,Black,4,2WD,7,Power,5
Hyderabad,Petrol,Hatchback,29200,529000,2,Hyundai,Hyundai Santro,1970-01-01 00:00:00.000002019,Zero Dep,1086.0,Automatic,20.3,5,Dark Black,4,FWD,5,Power,5
Hyderabad,Petrol,SUV,40000,1950000,1,MG,MG Hector,1970-01-01 00:00:00.000002020,Third Party insurance,1451.0,Automatic,13.96,5,Dark Black,4,FWD,5,Power,5
Hyderabad,Petrol,Sedan,96940,916000,1,Honda,Honda City,1970-01-01 00:00:00.000002019,Third Party insurance,1498.0,Automatic,18.4,5,White,4,FWD,5,Electric,4
Hyderabad,Petrol,Sedan,65850,842000,1,Hyundai,Hyundai Verna,1970-01-01 00:00:00.000002018,Comprehensive,1591.0,Manual,17.0,5,Black,4,FWD,5,Power,4
Hyderabad,Petrol,Hatchback,90000,290000,1,Hyundai,Hyundai i10,1970-01-01 00:00:00.000002011,Third Party insurance,1197.0,Manual,20.36,5,Maroon,4,FWD,5,Power,4
Hyderabad,Petrol,Hatchback,38264,525000,1,Hyundai,Hyundai Santro,1970-01-01 00:00:00.000002019,Third Party,1086.0,Automatic,20.3,5,Silver,4,FWD,5,Power,5
Hyderabad,Petrol,SUV,47000,894999,1,Renault,Renault Duster,1970-01-01 00:00:00.000002018,Third Party insurance,1498.0,Automatic,14.99,5,Red,4,FWD,5,Power,5
Hyderabad,Diesel,SUV,77027,3600000,1,Toyota,Toyota Fortuner,1970-01-01 00:00:00.000002019,Third Party insurance,2755.0,Automatic,12.9,7,White,4,4WD,7,Power,5
Hyderabad,Petrol,Sedan,78000,385000,1,Honda,Honda City,1970-01-01 00:00:00.000002009,Third Party insurance,1497.0,Manual,16.8,5,White,4,FWD,5,Power,4
Hyderabad,Diesel,SUV,70000,1000000,2,Mahindra,Mahindra XUV300,1970-01-01 00:00:00.000002019,Third Party insurance,1497.0,Manual,20.0,5,Blue,4,FWD,5,Power,5
Hyderabad,Petrol,Sedan,112000,300000,1,Skoda,Skoda Octavia,1970-01-01 00:00:00.000002008,Third Party insurance,1781.0,Manual,12.8,5,Black,4,FWD,5,Power,4
Hyderabad,Diesel,Sedan,138000,515000,1,Hyundai,Hyundai Verna,1970-01-01 00:00:00.000002013,Third Party insurance,1582.0,Manual,22.32,5,White,4,FWD,5,Power,4
Hyderabad,Diesel,Hatchback,51000,299000,1,Ford,Ford Figo,1970-01-01 00:00:00.000002010,Third Party insurance,1399.0,Manual,20.0,5,Dark Black,4,Front Wheel Drive,5,Power,5
Hyderabad,Petrol,Hatchback,83462,268000,2,Hyundai,Hyundai i10,1970-01-01 00:00:00.000002010,Third Party insurance,1197.0,Manual,20.36,5,Red,4,FWD,5,Power,4
Hyderabad,Petrol,Hatchback,26494,483000,1,Renault,Renault KWID,1970-01-01 00:00:00.000002021,Third Party,999.0,Manual,21.74,5,Brown,3,FWD,5,Electric,5
Hyderabad,Diesel,SUV,82000,1299000,1,BMW,BMW X1,1970-01-01 00:00:00.000002011,Third Party insurance,1995.0,Automatic,17.05,5,Blue,4,RWD,5,Power,5
Hyderabad,Petrol,Hatchback,68101,618000,1,Maruti,Maruti Baleno,1970-01-01 00:00:00.000002018,Comprehensive,1197.0,Manual,21.4,5,Orange,4,FWD,5,Power,5
Hyderabad,Diesel,Hatchback,99105,691000,2,Maruti,Maruti Swift,1970-01-01 00:00:00.000002018,Comprehensive,1248.0,Automatic,28.4,5,Dark Black,4,FWD,5,Power,5
Hyderabad,Diesel,SUV,90000,1000000,1,Hyundai,Hyundai Creta,1970-01-01 00:00:00.000002016,Third Party insurance,1582.0,Manual,19.67,5,Dark Black,4,FWD,5,Power,5
Hyderabad,Petrol,Sedan,70424,653000,2,Maruti,Maruti Ciaz,1970-01-01 00:00:00.000002017,Comprehensive,1373.0,Automatic,19.12,5,Dark Black,4,FWD,5,Power,4
Hyderabad,Diesel,SUV,98000,990000,1,Maruti,Maruti Vitara Brezza,1970-01-01 00:00:00.000002018,Third Party insurance,1248.0,Automatic,24.3,5,White,4,FWD,5,Power,5
Hyderabad,Diesel,Sedan,79189,537000,2,Honda,Honda City,1970-01-01 00:00:00.000002014,Third Party insurance,1498.0,Manual,25.1,5,Silver,4,FWD,5,Power,4
Hyderabad,Petrol,Hatchback,115218,252999,1,Maruti,Maruti Wagon R,1970-01-01 00:00:00.000002011,Comprehensive,998.0,Manual,18.9,5,Dark Black,3,FWD,5,Power,4
Hyderabad,Petrol,Sedan,120000,399000,1,Hyundai,Hyundai Verna,1970-01-01 00:00:00.000002012,Third Party insurance,1591.0,Manual,17.01,5,Dark Black,4,FWD,5,Power,4
Hyderabad,Petrol,Hatchback,119106,471000,2,Maruti,Maruti Swift,1970-01-01 00:00:00.000002015,Third Party insurance,1197.0,Manual,22.38,5,Silver,4,FWD,5,Electric,5
Hyderabad,Petrol,Sedan,60000,340000,2,Honda,Honda City,1970-01-01 00:00:00.000002011,Third Party insurance,1497.0,Manual,17.0,5,Gray,4,FWD,5,Power,4
Hyderabad,Diesel,Hatchback,60000,659000,1,Maruti,Maruti Swift,1970-01-01 00:00:00.000002017,Third Party insurance,1248.0,Manual,28.4,5,Dark Black,4,FWD,5,Power,5
Hyderabad,Petrol,Hatchback,80000,370000,1,Maruti,Maruti Alto 800,1970-01-01 00:00:00.000002019,Third Party insurance,796.0,Manual,22.05,5,Dark Black,3,FWD,5,Power,5
Hyderabad,Diesel,Hatchback,143000,400000,2,Maruti,Maruti Swift,1970-01-01 00:00:00.000002012,Third Party insurance,1248.0,Manual,22.9,5,White,4,FWD,5,Power,5
Hyderabad,Diesel,Hatchback,50000,700000,1,Maruti,Maruti Swift,1970-01-01 00:00:00.000002018,Third Party insurance,1248.0,Manual,25.2,5,Gray,4,FWD,5,Power,5
Hyderabad,Diesel,Sedan,105000,750000,1,Volkswagen,Volkswagen Passat,1970-01-01 00:00:00.000002011,Third Party insurance,1968.0,Automatic,14.3,5,Brown,4,FWD,5,Power,4
Hyderabad,Diesel,MUV,110000,2000000,1,Toyota,Toyota Innova Crysta,1970-01-01 00:00:00.000002016,Third Party insurance,2755.0,Automatic,11.36,7,Dark Black,4,RWD,7,Power,5
Hyderabad,Petrol,Sedan,80000,360000,1,Honda,Honda City,1970-01-01 00:00:00.000002011,Third Party insurance,1497.0,Manual,17.0,5,Golden,4,FWD,5,Power,4
Hyderabad,Petrol,Hatchback,121617,368000,2,Maruti,Maruti Swift,1970-01-01 00:00:00.000002013,Third Party,1197.0,Manual,22.38,5,Silver,4,FWD,5,Electric,5
